item_mrp,item_outlet_sales,item_visibility,item_weight,source,outlet_years,item_fat_content_Low Fat,item_fat_content_Non-Edible,item_fat_content_Regular,outlet_location_type_Tier 1,outlet_location_type_Tier 2,outlet_location_type_Tier 3,outlet_size_High,outlet_size_Medium,outlet_size_Small,outlet_type_Grocery Store,outlet_type_Supermarket Type1,outlet_type_Supermarket Type2,outlet_type_Supermarket Type3,item_type_combined_Drinks,item_type_combined_Food,item_type_combined_Non-Consumable
88.7198,1946.26656,0.019880322,13.315,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
37.9532,668.1968800000001,0.117580062,16.68,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
189.453,759.012,0.077046505,13.426000000000002,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
84.5592,920.1356,0.027767577,12.222,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
196.8768,2561.9984,0.053980686,19.85,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
230.5352,5211.8824,0.064577332,14.0,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
143.3154,1985.4156,0.030969274,13.85,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
74.0354,75.2354,0.13121032,12.761,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
77.9012,1059.02148,0.094817105,12.84,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
50.9666,717.7324,0.026916794,13.75,train,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
79.6986,1120.67456,0.268966279,13.830000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
242.9512,4310.3892,0.024044279,13.622,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
106.3938,857.5504,0.069446588,12.3,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
57.2614,607.8754,0.026537206,11.78,train,25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
99.67,1337.32588,0.226084177,11.912,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
104.4332,307.5996,0.041556697,13.006,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
87.7882,836.3779599999998,0.165101585,11.61,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
128.402,253.004,0.046994717,12.615,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
34.89,553.01348,0.06737681,13.75,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
170.1764,3435.528,0.105296072,15.6,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
121.7072,3552.7088,0.051038045,7.5,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
224.4404,6976.2524,0.144338493,14.379,train,13,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
186.6924,7033.5112,0.223985293,13.425999999999998,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
148.7418,4561.3958,0.109003832,9.96,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
168.7158,3005.55436,0.034182922,7.81,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
220.7482,4019.70092,0.236616754,12.439,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
184.7924,370.1848,0.111685868,15.6,train,24,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
121.844,2869.86432,0.223633668,14.558000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
190.6872,2269.0464,0.13283066,12.15,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
190.153,3036.048,0.040197932,8.6,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
164.1526,3124.5994,0.050186726,11.85,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
94.941,1737.738,0.087668236,16.25,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
154.4998,1691.7978,0.061934991,14.5,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
36.9874,388.1614,0.123961415,14.969,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
185.5608,551.2824,0.016735879,13.425999999999998,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
169.9448,2897.5616,0.103422709,12.5,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
101.799,1857.582,0.018126724,19.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
178.2028,2479.4392,0.210375806,15.5,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
221.7456,6410.3224,0.087584126,15.1,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
230.6352,916.1408,0.179484411,15.919,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
152.2708,2373.04436,0.15679782,10.283,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
82.5618,1049.9666,0.008046878,13.388,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
126.7704,2628.5784,0.037668051,4.805,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55.7298,690.30144,0.070354806,13.686000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
260.5594,9158.079,0.089394766,10.726,train,35,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
207.5638,4555.4036,0.123086812,11.923000000000002,train,20,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
53.7982,944.23756,0.036130545,10.302,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
238.8538,6008.845,0.059582996,14.6,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
221.9456,2210.456,0.033935576,6.695,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
264.9568,4745.8224,0.07429945,5.78,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
98.9042,4960.21,0.172309903,13.006,train,23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
228.601,4823.721,0.071091591,18.7,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
98.7384,591.2304,0.052791124,13.006,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
143.2154,1418.154,0.090153756,16.0,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
123.0414,121.8414,0.0,8.785,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
157.763,4224.501,0.240268248,9.732,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
127.7362,2559.46836,0.119461188,15.38,train,20,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
122.0098,2869.86432,0.071660976,14.246,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
160.2894,323.5788,0.160178832,8.937999999999999,train,37,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
103.5332,1442.65544,0.069098084,6.935,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
195.2768,5715.2272,0.055390121,7.575,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
37.3164,38.6164,0.143592939,15.2,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
191.9504,767.0016,0.148938624,18.35,train,20,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
89.2198,1308.297,0.044995631,8.21,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
141.0812,1139.8496,0.09344495,14.85,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
253.4724,6795.1548,0.114160573,17.25,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
96.9094,1596.4552399999998,0.091310237,14.048999999999998,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
198.9768,2734.70692,0.117994019,14.453,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
111.3228,2431.5016,0.031599715,6.26,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
118.115,1940.94016,0.040446145,9.349,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
187.7556,3755.112,0.029366813,5.94,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
77.3012,607.2096,0.064307102,13.8,train,23,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
60.9562,770.3306,0.068256316,11.767,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
189.1188,3237.1196,0.038040837,17.85,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
128.8678,1398.8458,0.087652908,6.65,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
129.9994,3340.9844,0.019292355,12.861,train,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
166.0526,657.8104,0.019314961,12.1,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
106.9964,1731.7458,0.024086626,12.629,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
51.535,848.895,0.017191055,7.935,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
160.0604,1267.6832,0.031273559,10.395,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
96.541,868.869,0.011660463,17.7,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
221.8456,884.1824,0.097865088,18.2,train,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
38.0506,796.9626,0.125793938,14.065,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
127.402,759.012,0.034742632,16.35,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
35.7558,484.96872,0.145200948,11.434,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
89.0198,1744.396,0.113669629,14.659,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
101.9016,2631.2416,0.045165796,11.35,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
218.385,3488.92516,0.122832172,13.356,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
180.3344,3747.1224,0.014087057,8.874,train,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
117.5492,1969.4364,0.076855628,7.235,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
96.4436,2741.7644,0.080956792,18.6,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
149.1418,588.5672,0.157246634,15.5,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
114.4176,343.5528,0.030616757,10.3,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
82.6276,731.0484,0.040897932,17.7,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
107.6938,214.3876,0.057556998,12.345,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
194.982,2815.0024000000003,0.073541072,13.267,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
45.0744,452.744,0.120139206,11.15,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
120.5124,2133.2232,0.164196823,12.35,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
213.7244,3037.77908,0.094294233,10.5,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
62.9536,2266.3832,0.018968743,11.441,train,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
115.2834,1267.0174,0.058369013,7.235,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
96.9726,1076.5986,0.016687114,16.2,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
108.9596,1186.4556,0.0,6.385,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
181.366,2516.724,0.075661985,15.7,train,24,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
83.1566,1099.2358,0.064376263,9.195,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
173.7054,5778.4782,0.044767032,12.022,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
36.9874,705.748,0.045266806,9.8,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
94.3462,925.462,0.031452265,8.195,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
244.3512,4098.26532,0.057381292,12.542000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
82.225,2746.425,0.049823902,7.02,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
110.6886,1334.2632,0.126897925,10.195,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
184.824,4287.752,0.03217132,5.46,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
98.1726,489.363,0.034404732,14.3,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
90.2804,1653.8472,0.0,16.25,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
147.905,1647.855,0.061883353,9.27,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
97.6384,2857.6136,0.060863167,16.7,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
164.821,2120.573,0.019554705,14.5,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
107.1622,211.7244,0.182236555,12.345,train,23,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
72.338,805.618,0.0,10.8,train,23,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
185.1266,2213.1192,0.161301097,15.0,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
264.0884,5829.7448,0.005234153,19.85,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
94.5462,2868.9322,0.041913535,14.109,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
178.437,2697.6884399999994,0.178622919,13.644,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
115.3518,1821.6288,0.089686322,14.75,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
90.3146,2554.0088,0.028579565,16.5,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
255.5698,4171.103840000001,0.102065622,14.124,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
111.857,549.285,0.047152554,8.38,train,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
108.6938,1851.98928,0.042383069,10.512,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
110.3912,1773.82436,0.041974489,13.288999999999998,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
171.379,2886.243,0.081096613,5.82,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
95.2752,1534.0032,0.179806961,6.175,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
85.0882,2233.0932,0.090436094,6.525,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
110.0912,1637.868,0.028365524,6.13,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
260.5962,5590.589440000001,0.136085739,10.989,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
254.104,4554.072,0.07226985,8.395,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
262.1278,5658.76736,0.08145081,9.959,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
194.282,1804.85064,0.076307719,6.695,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
178.9686,3219.8088,0.018007487,18.0,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
89.8856,175.7712,0.0901292,5.785,train,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
163.8552,2488.6272400000003,0.016804724,9.939,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
250.4724,251.6724,0.12898088,13.719000000000005,train,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
212.5586,6331.758,0.04975339,14.3,train,23,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
193.982,1628.0141600000002,0.097275225,12.966,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
158.363,3086.78196,0.20473381,11.531000000000002,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
157.7972,1713.7692,0.019866705,8.02,train,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
161.8868,3275.736,0.041764487,5.26,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
123.8414,2125.36676,0.050901814,13.072,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
177.837,6351.732,0.08139146,9.648,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
192.1846,6687.961,0.05213575,18.85,train,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
104.399,1280.06708,0.052740763,17.5,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
142.947,2365.72056,0.052239735,11.332,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
258.3304,3358.2952,0.013634468,17.5,train,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
123.5388,1981.4208,0.100583009,20.7,train,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
172.3106,4277.765,0.09557165,9.444,train,18,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
259.7278,2863.6058,0.066014596,6.57,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
97.5752,1239.85276,0.121940099,13.225,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
143.8154,2694.4926,0.0132043,8.18,train,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
122.3098,2692.4952000000003,0.191500528,15.886,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
49.2034,729.051,0.137697119,19.35,train,24,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
42.8796,949.4308,0.105646853,15.1,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
187.8556,938.778,0.074931201,8.75,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
253.0356,11445.102,0.0,10.726,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
172.3422,5345.7082,0.033230816,12.85,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
130.0626,131.1626,0.150554711,6.67,train,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
110.7228,1657.842,0.031346387,9.5,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
43.3454,419.454,0.056245075,14.102,train,35,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
162.0578,3530.0716,0.137972993,9.528,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
264.5226,5584.19776,0.122631339,13.116,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
83.1566,1606.5754,0.057654132,18.7,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
74.9696,593.8936,0.058444176,15.381,train,15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
198.411,3122.46884,0.141360118,15.389999999999995,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
95.6436,1224.4062,0.075705596,11.366,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
175.8028,1593.9252,0.042836778,20.7,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
175.2054,3502.108,0.082921642,12.6,train,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
236.2616,2533.369,0.101598896,15.369,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
112.5228,1989.4104,0.017038777,14.35,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
122.4388,5448.9072,0.042086652,12.081,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
79.8644,1120.67456,0.086396038,13.830000000000002,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
75.2328,1544.656,0.099747488,12.657,train,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
248.4092,2241.0828,0.022639471,20.25,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
117.0834,1587.79984,0.171246685,11.8,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
115.3518,2277.036,0.035334201,11.059,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
81.1302,792.302,0.025899245,13.65,train,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
92.6436,1039.9796,0.029691762,6.445,train,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
97.0094,4189.2136,0.01806055,13.006,train,20,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
95.5778,1224.4062,0.041063069,11.366,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
241.8854,483.3708,0.078764059,15.919,train,37,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
152.8366,2070.90432,0.104784329,13.426000000000002,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
51.2324,571.2564,0.020631654,16.35,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
151.3366,1057.9562,0.0,6.135,train,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
212.0928,2735.1064,0.015523707,12.15,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
160.5578,4974.1918,0.118149377,9.528,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
124.873,2956.152,0.032435437,8.26,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
101.199,1031.99,0.068125756,16.5,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
142.7128,3163.8816,0.05858462,7.075,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
41.4138,812.276,0.035943717,14.15,train,25,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
148.9418,2034.81796,0.023805745,10.843,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
144.5444,4064.0432,0.035399923,11.643000000000002,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
181.166,3415.554,0.04016342,13.306,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
105.8648,1404.03904,0.105736638,12.428999999999998,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
175.3028,3896.2616,0.036234918,7.5,train,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
93.1804,275.6412,0.131665479,6.92,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
154.3998,3383.5956,0.111613921,8.02,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
99.4016,2428.8384,0.047187038,9.8,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
126.4704,2524.18096,0.063081713,13.51,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
90.883,89.883,0.0,20.5,train,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
88.254,2683.174,0.011143599,10.3,train,23,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
153.4998,1898.99476,0.024961677,17.85,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
108.6912,3057.3536,0.049349121,12.345,train,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
118.4124,2370.248,0.052149675,18.5,train,23,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
182.7634,6179.9556,0.108059141,9.195,train,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
49.8376,393.08832,0.28701714,13.532,train,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
199.7426,2576.5128400000003,0.062597392,12.5,train,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
195.8136,2332.9632,0.028498354,9.3,train,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
111.7202,450.0808,0.076552407,17.6,train,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
172.7106,4628.50844,0.080257683,14.34,train,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
257.833,5382.993,0.042736348,18.85,train,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
196.5452,1839.47224,0.055241242,14.268,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
60.5904,746.49496,0.093315935,13.722,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
66.0826,258.3304,0.139419417,9.621,train,24,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
211.0586,844.2344,0.016993225,6.655,train,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
159.2946,4102.6596,0.048115543,10.5,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
145.4444,3338.3212,0.07566089,6.575,train,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
98.17,998.7,0.105498192,13.006,train,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
182.295,3661.9,0.014482153,8.235,train,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
116.3176,1067.0110799999998,0.050479463,13.137,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
179.5686,2224.70412,0.039996021,17.07,train,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
150.505,2696.49,0.049318315,13.65,train,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
190.9872,2400.60848,0.142425145,9.5,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
119.6782,2145.2076,0.082741482,12.04,train,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
170.979,3754.84568,0.150455041,10.704,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
257.5672,4008.914960000001,0.053288809,16.2,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
51.0692,501.74688,0.081387725,12.287,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
157.3972,778.986,0.073490977,18.0,train,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
199.8084,4563.3932,0.115819014,11.8,train,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
238.9248,3959.912080000001,0.059660386,11.358,train,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
155.1998,2392.08624,0.078057026,9.188,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
57.0614,970.0706,0.126468543,13.37,train,20,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
168.5158,3005.55436,0.161182103,9.6,train,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
98.241,868.869,0.076060037,12.896,train,25,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
88.254,865.54,0.020686161,12.665,train,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
215.1218,2222.57356,0.076401322,8.914,train,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
