item_mrp,item_outlet_sales,item_visibility,item_weight,outlet_years,item_fat_content_Low Fat,item_fat_content_Non-Edible,item_fat_content_Regular,outlet_location_type_Tier 1,outlet_location_type_Tier 2,outlet_location_type_Tier 3,outlet_size_High,outlet_size_Medium,outlet_size_Small,outlet_type_Grocery Store,outlet_type_Supermarket Type1,outlet_type_Supermarket Type2,outlet_type_Supermarket Type3,item_type_combined_Drinks,item_type_combined_Food,item_type_combined_Non-Consumable
37.6532,575.2512,0.126765903,16.75,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
48.2692,443.4228,0.019278216,5.92,13,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
152.2024,3643.2576,0.050786366,9.0,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
115.6518,1077.2643999999998,0.077193256,13.984,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
266.8884,5238.248079999999,0.21799414,10.072,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
231.7668,6614.190359999999,0.063302674,14.88,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
171.3764,3091.9752,0.031382044,9.444,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
161.1578,3033.78428,0.238579765,10.5,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
90.3146,1733.0774,0.093765794,7.325,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
111.586,3395.58,0.059281315,11.059,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
95.9752,95.8752,0.087854925,15.619,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
89.7488,1901.5248,0.123449671,14.109,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
101.199,1031.99,0.068125756,16.5,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
79.8986,1120.67456,0.075035902,13.830000000000002,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
151.6708,3460.8284,0.03616416,11.395,24,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
123.8046,3486.1288,0.075620262,18.25,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
196.9452,1839.47224,0.036921781,14.268,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
121.244,2504.2069600000004,0.080747059,9.293,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
110.657,2087.283,0.038718195,12.35,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
82.4276,1137.1864,0.183507295,14.15,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
86.9224,733.4452799999999,0.0375513,9.505,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
188.3898,3979.22028,0.227609738,11.692,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
55.9298,107.8596,0.0,13.45,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
229.9694,4496.94636,0.208162156,14.0,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
146.7102,3791.0652,0.156094569,9.96,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
155.1998,2392.08624,0.078057026,9.188,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
225.1088,4697.8848,0.053584207,10.1,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
89.6856,1256.49776,0.100966837,9.395,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
184.2608,6064.1064,0.0,13.786,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
164.721,2439.35804,0.05837308,5.11,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
165.0842,2320.9788,0.038705317,17.1,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
116.1492,1274.3412,0.034640466,13.85,20,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
189.0898,2634.83692,0.05190652,5.73,20,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
58.8878,1151.1682,0.143129124,8.905,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
153.4682,2287.023,0.063750302,9.43,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
154.6314,6515.5188,0.0,9.43,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
148.9418,2034.81796,0.023805745,10.843,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
109.8596,1770.49536,0.028382853,11.693,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
74.5038,739.038,0.014689006,17.35,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
95.012,1195.7768,0.245407386,13.609000000000004,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
95.6436,661.8052,0.123115764,6.305,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
110.7228,1657.842,0.031346387,9.5,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
38.319,768.999,0.136124989,20.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
106.9254,3038.7112,0.037539164,11.5,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
116.2492,115.8492,0.169943195,12.04,37,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
194.6136,583.2408,0.293417759,15.889,23,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
197.211,3731.809,0.024454052,14.15,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
129.6994,1413.4934,0.037918142,10.0,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
175.008,4672.71756,0.18413701,7.1,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
231.03,5359.69,0.119418124,13.6,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
225.0404,5851.0504,0.05706009,16.0,25,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
171.379,2886.243,0.081096613,5.82,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
115.6176,2519.3872,0.049167388,17.6,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
108.6912,3057.3536,0.049349121,12.345,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
227.6062,7222.5984,0.062764429,14.379,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
181.7976,3259.7568,0.059393919,14.6,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
154.2682,2849.89032,0.081651443,12.02,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
250.8724,3775.086,0.138190277,18.85,35,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
84.3592,1816.3024,0.019199733,20.5,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
217.4192,3745.7908,0.052691046,11.846,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
215.685,649.155,0.026192765,9.8,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
56.7614,925.72832,0.061521569,12.1,13,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
107.128,1731.7458,0.148742896,12.629,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
62.751,759.012,0.089069748,7.785,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
192.4478,4843.695,0.160760054,16.85,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
145.7128,2025.23044,0.036628533,12.794999999999998,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
247.846,4401.6038,0.103188491,13.714,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
194.282,2219.91036,0.095587976,12.629,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
119.1808,351.5424,0.075291577,10.195,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
101.4674,2954.1546,0.093027718,5.32,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
112.9886,1667.829,0.100230114,19.2,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
112.7544,1999.79688,0.060154968,9.595,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
108.4254,217.0508,0.075215349,12.345,37,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
50.5008,708.4112,0.030869612,16.05,20,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
178.5344,2854.9504,0.046208155,11.426000000000002,13,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
185.9556,4318.3788,0.04792722,20.6,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
189.3556,2253.0672,0.01612717,13.425999999999998,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
149.605,3745.125,0.146895866,17.35,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
63.0536,1423.4804,0.096732533,15.087,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
190.9872,2400.60848,0.142425145,9.5,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
64.951,584.0397599999999,0.00963535,11.1,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
90.0804,643.1628,0.113720344,14.109,37,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
90.2804,1653.8472,0.0,16.25,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
180.0318,3969.4996,0.061330521,16.5,20,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
156.5314,2398.74424,0.224472159,10.169,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
101.9358,1385.13032,0.055162827,16.080000000000002,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
106.9964,1731.7458,0.024086626,12.629,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
224.0772,6197.2664,0.308145448,12.010000000000002,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
172.3422,7759.899,0.024776026,9.444,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
34.9558,67.9116,0.267352587,16.1,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
44.777,952.094,0.030877303,16.03,15,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
34.4558,663.8026,0.066657791,13.75,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
228.7352,5954.9152,0.030890618,8.42,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
224.4404,6976.2524,0.144338493,14.379,13,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
96.9384,2167.8448,0.018757586,13.476,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
53.1298,808.947,0.223440258,4.88,18,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
238.3248,711.0744,0.011351778,10.5,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
76.8354,451.4124,0.037690731,7.445,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
164.3842,4476.1734,0.044391149,9.991,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
103.5332,1442.65544,0.069098084,6.935,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
89.4172,178.4344,0.045105407,12.566,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
232.63,5359.69,0.101338651,14.999,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
196.5452,1839.47224,0.055241242,14.268,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
94.4462,1525.74728,0.024387984,16.133,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
75.0696,74.5696,0.063649582,15.231,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
172.6422,2931.5174,0.047645037,18.0,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
41.048,472.718,0.05486977,13.454000000000002,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
120.3098,843.5686,0.072863893,12.04,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
47.1744,811.74336,0.106971167,14.818,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
265.0884,8479.6288,0.24749009,10.726,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
152.8366,2070.90432,0.104784329,13.426000000000002,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
231.101,6103.5217600000005,0.030516069,13.354,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
226.8036,3415.554,0.022460102,20.1,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
225.4088,5000.95696,0.099780431,14.013,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
256.1646,7472.2734,0.064052392,10.726,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
121.044,3475.476,0.06823032,12.831,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
103.8674,1525.08148,0.122565413,17.7,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
123.1414,4264.449,0.008764786,9.21,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
128.831,1428.141,0.057827101,8.985,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
225.3746,5000.95696,0.098170402,14.013,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
162.2868,2620.5888,0.120497266,8.39,25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
168.4158,334.2316,0.132327406,9.444,35,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
208.5638,2691.8294,0.07376631,16.5,35,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
117.1808,703.0848,0.028738058,10.85,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
168.3816,5033.448,0.065520388,9.444,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
184.495,2807.27912,0.073251428,11.319,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
207.5638,4555.4036,0.123086812,11.923000000000002,20,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
144.847,1380.8692,0.181114059,10.462,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
247.846,3448.844,0.076709639,12.3,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
235.0958,5141.3076,0.096733815,19.1,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
189.3846,5350.3688,0.023673342,16.1,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
63.6194,1239.18696,0.076868664,10.55,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
228.601,4823.721,0.071091591,18.7,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
126.5046,373.5138,0.042485444,12.15,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
107.3622,3281.7282,0.051643608,12.345,35,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
59.822,659.142,0.112271498,11.231,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
177.1054,4416.38456,0.173703549,12.538,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
159.0262,5887.6694,0.096730427,9.732,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
184.4292,2842.69968,0.084273286,11.319,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
178.437,2697.6884399999994,0.099731744,13.644,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
150.9392,1387.12772,0.076020756,12.928999999999998,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
229.0668,3225.1352,0.087977262,14.1,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
242.4196,3722.88728,0.171079215,15.832999999999998,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
51.4008,556.6088,0.0,10.395,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
109.1938,1851.98928,0.123726711,11.773,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
65.6168,707.0796,0.027827268,10.032,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
160.5578,4974.1918,0.118149377,9.528,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
57.2272,950.89556,0.041970938,13.91,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
129.9994,3340.9844,0.019292355,12.861,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
75.367,535.969,0.027106459,10.1,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
266.6884,5238.248079999999,0.121765124,10.072,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
55.5298,647.1576,0.175033524,11.65,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
249.2776,3538.59384,0.046609281,12.125,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
89.6514,1239.7196,0.041459372,19.6,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
188.653,4364.319,0.098464979,13.425999999999998,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
43.2796,784.3124,0.117825569,14.795000000000002,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
165.6868,3580.13976,0.175545889,17.6,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
121.844,2869.86432,0.223633668,14.558000000000002,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
262.3278,4717.592479999999,0.182493512,11.096,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
168.7158,3005.55436,0.034182922,7.81,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
234.8616,2812.3392,0.14781046,20.25,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
125.073,1108.557,0.052165855,17.0,35,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
139.9838,1966.7732,0.0,17.75,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
237.159,3072.667,0.019012262,17.6,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
39.7164,231.6984,0.165694219,12.85,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
117.7492,1877.42284,0.038404703,11.278,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
109.8912,2074.6328,0.084554569,14.208000000000002,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
171.3448,2386.2272,0.035205866,9.5,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
240.288,3879.48344,0.130069181,20.75,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
174.3054,4377.635,0.031145743,7.285,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
46.7744,1222.4088,0.028282832,20.0,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
125.6388,2848.2924,0.061165512,5.15,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
233.4958,5375.0034,0.077608838,19.5,15,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
122.3098,2692.4952000000003,0.191500528,15.886,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
48.9034,48.6034,0.065652494,15.1,37,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
246.6802,7370.406,0.039355947,18.6,23,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
175.8028,1593.9252,0.042836778,20.7,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
59.2562,651.8182,0.044991294,7.105,13,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
160.4604,3097.03528,0.162248011,14.520999999999995,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
122.3756,3392.9168,0.036344721,20.5,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
218.0508,5426.27,0.020441939,15.35,15,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
98.9042,4960.21,0.172309903,13.006,23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
40.2822,667.7974,0.024832806,14.014999999999995,25,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
157.3972,778.986,0.073490977,18.0,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
224.8088,5762.36584,0.197679823,14.013,15,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
76.3696,372.848,0.071282168,20.6,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
61.0536,1898.8616,0.071439051,13.3,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
41.577,735.709,0.053362086,15.5,18,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
119.6124,2251.7356,0.085622362,13.85,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
121.9072,1470.0864,0.141789197,20.35,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
47.2744,780.1844400000001,0.058725134,14.818,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
96.0094,95.2094,0.037492325,18.1,24,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
212.8218,5770.4886,0.056919038,6.865,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60.9562,948.0992,0.062170334,16.7,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
43.6744,407.4696,0.0,9.195,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
163.4894,2222.57356,0.049660306,11.017,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
197.811,3541.7896800000003,0.042861968,14.609,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
147.7418,1618.5598,0.038822077,9.960000000000004,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
248.9092,996.0368,0.020474913,7.42,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
193.9452,1565.9616,0.121250374,20.85,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
170.1764,3435.528,0.105296072,15.6,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
197.611,3142.576,0.077628053,19.2,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
99.3042,2148.80292,0.065799906,11.912,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
147.3734,296.9468,0.082551042,18.2,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
104.4332,307.5996,0.041556697,13.006,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
95.4436,1418.154,0.061313057,7.63,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
233.5984,1853.5872,0.091098018,14.35,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
115.1834,345.5502,0.291865402,17.7,24,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
240.9222,3550.0456000000004,0.048445132,13.718,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
83.4934,1555.9746,0.041105789,6.98,25,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
101.799,1857.582,0.018126724,19.7,15,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
155.034,306.268,0.058153409,8.953,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
58.7588,788.57352,0.19780911,10.524,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
127.5362,4655.9394,0.175103435,9.1,15,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
155.2972,311.5944,0.05382735,8.115,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
256.333,5608.56604,0.146972598,14.824000000000002,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
79.9276,1380.8692,0.078929571,15.231,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
242.9512,4310.3892,0.024044279,13.622,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
46.8402,597.2226,0.121848436,11.8,20,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
94.3462,925.462,0.031452265,8.195,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
57.9272,615.1992,0.038597077,11.6,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
79.8644,1120.67456,0.086396038,13.830000000000002,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
41.7138,414.1276,0.026465376,11.398,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
132.5284,1713.7692,0.012282366,15.15,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
152.2366,2418.1856,0.054565932,20.1,20,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
96.2068,3013.4108,0.0,16.5,25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
122.6756,2665.8632,0.014472516,5.03,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
38.119,799.22632,0.072453062,16.68,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
180.3344,3747.1224,0.014087057,8.874,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
38.2848,484.7024,0.012090074,14.31,37,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
156.7972,2467.18848,0.033929133,10.169,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
39.6506,828.78784,0.277579189,15.75,13,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
58.5588,747.16076,0.087559621,12.964,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
99.3384,1316.55292,0.046822808,11.912,13,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
149.1418,294.2836,0.044063785,12.297,23,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
89.1514,3364.9532,0.123428594,14.109,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
57.0614,970.0706,0.126468543,13.37,20,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
179.1028,3896.2616,0.115857223,8.31,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
150.5682,762.341,0.105994654,20.75,24,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
113.4544,1866.63688,0.133385398,9.283,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
43.8744,633.8416,0.04605781,8.71,23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
222.6114,3629.2758,0.115342009,12.41,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
260.6962,6602.7386,0.011072173,5.21,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
127.5362,2480.105,0.038955892,16.110000000000003,13,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
182.5976,5070.7328,0.01561108,13.306,37,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
193.4162,2803.95012,0.08425957,16.2,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
60.2194,1733.7432,0.0,13.45,37,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
97.6384,2857.6136,0.060863167,16.7,18,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
43.5454,538.6322,0.028711412,11.3,13,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
177.4686,5510.8266,0.024701262,13.15,18,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
111.9518,2163.1842,0.0,15.6,23,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
